train_loss,train_acc,val_loss,val_acc,epoch
1.0347669671868425,0.618137587915601,0.8300634659066493,0.6850563375409127,1
0.7870917699830916,0.6995551770300512,0.6699026081026817,0.7485127821765498,2
0.6701609396263767,0.7443376858216113,0.5886545886798781,0.7801555505751829,3
0.5989501145489685,0.7725106397858057,0.5434379912152583,0.7951824671495956,4
0.5490377996583728,0.792236203244885,0.506348517476296,0.8132146542284366,5
0.5118710081595594,0.8058588754795396,0.4835762053119893,0.8210228298276858,6
0.4837063082953548,0.8169327445652174,0.4653702293123518,0.829367983189738,7
0.4589979772067741,0.8265252857257033,0.45516842177936007,0.833351320333558,8
0.43986167322339303,0.833494595188619,0.4432186107246243,0.8384637021082018,9
0.4222526557152838,0.840258102221867,0.43669992077107334,0.8394430848695611,10
0.40769001864411336,0.845630444773018,0.42672516557635093,0.8439733646996534,11
0.3947430301810165,0.8509503376758313,0.4193630224587966,0.8485882523705237,12
0.38277928054790056,0.8549989510070333,0.41885449813336745,0.8500403109356951,13
0.3718096446960478,0.8596966911764705,0.4108047162999912,0.8522292097853292,14
0.36431929347155345,0.8621700667359334,0.40731390337554774,0.8539262550539083,15
0.35549174832261127,0.8657578724424552,0.4047600663438135,0.8543413975259915,16
0.3458606566462066,0.8693184542838875,0.4026538687092917,0.8571246194527339,17
0.33786738391422555,0.8723338095428389,0.40140789199848564,0.857337831211494,18
0.3314786808722464,0.874803438698849,0.3946556084010066,0.8603792010613208,19
0.32558360756815546,0.8768454783407928,0.3953032128664912,0.8602919609766077,20
0.32035335486807176,0.8788777773337595,0.3926548100247675,0.8614603012490374,21
0.31551081361368183,0.8805604120044757,0.39186244169060064,0.8615317478701386,22
0.30907025163435875,0.8831289462116368,0.39253881269571733,0.8608496206560454,23
0.30472123135081336,0.8845768062659847,0.3860019402844565,0.8657390137658837,24
0.30055862745208206,0.8862616887787724,0.38693577720194444,0.8644302244777629,25
0.2939326580985428,0.8888502038043479,0.3813275573204975,0.867298054245283,26
0.29051946107383886,0.88996912963555,0.3839007536975705,0.8671547849682326,27
0.28757447960888943,0.8911689777813299,0.3817842359445533,0.866676468641702,28
0.28304759292956205,0.8925961077365729,0.38059475896309836,0.867870191266365,29
0.27916933314117326,0.8943114609974424,0.38238975405693054,0.8672066777772429,30
0.27588372115436416,0.8956476782289002,0.3825415014004221,0.867889745078456,31
0.27299627356821926,0.8964941156489771,0.37922047595588526,0.8687267986498844,32
0.2687575634940506,0.8978715433184143,0.37902800221832433,0.8703601060117444,33
0.2674461079146856,0.8986765205402814,0.3785985057451287,0.871109167428764,34
0.264625265546467,0.8997974444533248,0.3785499790493323,0.8710726920485176,35
0.26113337952919935,0.9009533347985933,0.3797621355981243,0.8715991408355795,36
0.25797377839265273,0.9019039222346548,0.37797664075481646,0.8709346872593376,37
0.25608769394552616,0.9030475743286445,0.37697889914318006,0.8710339604591837,38
0.2534939066299697,0.9039532049232737,0.37720001230434497,0.8712599574027724,39
0.25124268721589044,0.904828364769821,0.3764152429541763,0.8714351896418946,40
0.24910549144915609,0.9055421795076726,0.37624808902643164,0.8723630556290913,41
0.24695699278960753,0.9060252157928389,0.3755216549853889,0.8721160007340201,42
0.24491448871924748,0.9071626238810743,0.3785854632757148,0.8708596683071813,43
0.24416138391817926,0.9076394161604859,0.3786128467443038,0.8725001203311513,44
0.24153784047002377,0.908571271579284,0.3751405325471138,0.8735248152916828,45
0.23841396995517602,0.9091846827046036,0.3758314452609237,0.8733591719411821,46
0.23599326431446369,0.9107159626758311,0.3765718924755953,0.8729953582258375,47
0.23518977533368504,0.9105928308823529,0.3758078588514912,0.8741052250794185,48
0.2336404176852892,0.9112012468030691,0.3763239827691292,0.8743285897790719,49
0.23177401035490547,0.9121470887947569,0.3759636897213605,0.8745594751756836,50
0.2305934515298175,0.9126431126118926,0.37397849863889265,0.8735945697559685,51
0.22830675614764318,0.9135442475223785,0.3724722412167763,0.8737660416466114,52
0.22592038346830842,0.9141206941336317,0.37559180843586826,0.8752910509722757,53
0.2250146331918209,0.9146579283887468,0.3731412236787835,0.8745525185309972,54
0.22295020353001402,0.9153782368925831,0.3750583340927046,0.8740790906574895,55
0.22114750697179827,0.9162469029731457,0.3771471508911678,0.8729137586638429,56
0.22097770717290358,0.9160995444373401,0.3751275995556189,0.8753027080525607,57
0.21905008888305605,0.9169332440856778,0.3752688668212112,0.875484144866673,58
0.2162064840574094,0.9177217371323528,0.37235074201408697,0.8753098527146708,59
0.216633570354308,0.9179093070652175,0.3757992289504226,0.8751039736354448,60
0.21417192226785528,0.9185057344948849,0.37559360813121406,0.8756507283042935,61
0.21348895147785812,0.9192892323369566,0.3759347169983144,0.8757988860343665,62
0.21145207189080661,0.9199970528292838,0.3727890496351281,0.8769738069166346,63
0.20959312302986985,0.9203696950927109,0.37349512868998,0.8758332932229494,64
0.20898020854386526,0.9207565736892583,0.37499273674828665,0.87606793896804,65
0.20905169833194265,0.9207940377237852,0.37212795262434045,0.8772362792404698,66
0.20747249651595454,0.9213090433184143,0.37497049630904683,0.8764851496317866,67
0.20534049896785364,0.9219112152333759,0.3758486856003197,0.8764524346000192,68
0.2038858360265527,0.9225248761189259,0.377989902788279,0.8769830197704082,69
0.20353584006771713,0.9229584598785165,0.37475888035735305,0.8776390125625723,70
0.20208328569789066,0.9231580183024297,0.3780253876228722,0.8757648548806315,71
0.20082207725328557,0.9238600943094629,0.37563151729350186,0.8770586027748364,72
0.19927580906149675,0.9242020160645781,0.377215713262558,0.8764781929871005,73
0.19886300043986582,0.9247542359335038,0.3781955090104317,0.8762394108586832,74
0.19823566296368914,0.9246328524616368,0.37838600241408055,0.8763552295918368,75
0.19712867307693452,0.9252402693414323,0.38068743506256414,0.8766774914564882,76
0.19614639973548978,0.9255599624360614,0.37809938678936084,0.8785508970687331,77
0.19572941410114697,0.9257285505914323,0.37738354534518964,0.8778042798782248,78
0.1930300672645764,0.926555506713555,0.37933873947785823,0.8770901897020601,79
0.19342638258738895,0.927021559303069,0.37929557537545966,0.8769431600765306,80
0.19295382549238327,0.9268334898497442,0.38105056784590896,0.878170161785233,81
0.19100183656301034,0.9273307624680307,0.38100367541215857,0.8749830784318444,82
0.19071877258055656,0.927721886988491,0.3811752911733121,0.877193599285233,83
0.19046809385194802,0.9278947210677749,0.3814359580983921,0.8764159592197728,84
0.18820254500869596,0.9284791600063939,0.3801335096359253,0.8771150080020216,85
0.18806636943231764,0.9284526854219948,0.3840380894894503,0.8756078603316326,86
0.18668315683484382,0.9291340313299233,0.3830477662232457,0.8774791977522142,87
0.1864799787016476,0.9290830802429667,0.38126218987970933,0.877437269866673,88
0.18494602020286843,0.9297232157129156,0.38279686655317036,0.8773836849008471,89
0.18449574118227605,0.9298341092551151,0.38407818091158963,0.8769128892712746,90
0.18401703692000845,0.9300988550991048,0.38438444174065883,0.8767510062692531,91
0.18403823902387448,0.9300878656489769,0.38257832369025874,0.8770540903566616,92
0.183123703998373,0.930516204443734,0.3840340588774,0.8766853881882942,93
0.1819576002905131,0.9311518442295396,0.3845153493540628,0.8776839487268964,94
0.18122949544578562,0.9314935162244244,0.38213151571701987,0.8785164898801502,95
0.18052275452162603,0.9315756873401535,0.3813388402364692,0.8785309672217944,96
0.17861403109472426,0.9322375519501279,0.382779454698368,0.8777757012297844,97
0.17871143994733807,0.9322645260549872,0.38518980936128266,0.878028960699846,98
0.1777764722666777,0.9323634311061382,0.38275221720033764,0.8782361559010397,99
0.17778529295378634,0.9325285226182864,0.3863943571947059,0.8776220909944167,100
